id,key,value,type
6163326,cfcc,A41,tiger
6163326,county,"Larimer, CO",tiger
6163526,bicycle,no,regular
6163526,destination,Ault,regular
6163526,ref,CO 14 East,destination
6163526,highway,motorway_link,regular
6163526,ref,169A,junction
6163526,oneway,yes,regular
6163526,cfcc,A63,tiger
6163526,county,"Larimer, CO",tiger
6163526,reviewed,no,tiger
6163598,name,Fort Collins Subdivision crossover,regular
6163598,operator,GWR,regular
6163598,owner,OmniTRAX,regular
6163598,railway,rail,regular
6163598,cfcc,B11,tiger
6163598,county,"Larimer, CO",tiger
6163598,reviewed,no,tiger
6163598,usage,branch,regular
6163618,access,private,regular
6163618,highway,service,regular
6163618,cfcc,A74,tiger
6163618,county,"Larimer, CO",tiger
6163618,reviewed,no,tiger
6163618,source,tiger_import_dch_v0.6_20070809,tiger
6163618,tlid,188544656:188544657,tiger
6163618,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6163681,highway,service,regular
6163681,cfcc,A41,tiger
6163681,county,"Larimer, CO",tiger
6163681,reviewed,no,tiger
6163682,highway,service,regular
6163682,cfcc,A41,tiger
6163682,county,"Larimer, CO",tiger
6163682,reviewed,no,tiger
6163684,highway,residential,regular
6163684,cfcc,A41,tiger
6163684,county,"Larimer, CO",tiger
6163684,reviewed,no,tiger
6163882,highway,residential,regular
6163882,name,Grand Tree Boulevard,regular
6163882,cfcc,A74,tiger
6163882,county,"Larimer, CO",tiger
6163882,reviewed,no,tiger
6163960,highway,service,regular
6163960,cfcc,A41,tiger
6163960,county,"Larimer, CO",tiger
6163960,reviewed,no,tiger
6163960,separated,no,tiger
6163960,source,tiger_import_dch_v0.6_20070809,tiger
6163960,tlid,188626152:188626153:188606597:188606598,tiger
6163960,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164027,access,private,regular
6164027,highway,service,regular
6164027,cfcc,A74,tiger
6164027,county,"Larimer, CO",tiger
6164027,reviewed,no,tiger
6164087,highway,service,regular
6164087,cfcc,A41,tiger
6164087,county,"Larimer, CO",tiger
6164087,reviewed,no,tiger
6164089,bicycle,no,regular
6164089,foot,yes,regular
6164089,highway,path,regular
6164089,horse,yes,regular
6164089,surface,unpaved,regular
6164089,cfcc,A41,tiger
6164089,county,"Larimer, CO",tiger
6164089,reviewed,no,tiger
6164089,separated,no,tiger
6164089,source,tiger_import_dch_v0.6_20070809,tiger
6164089,tlid,188607206:188607207:188607208:188588428:188592963,tiger
6164089,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164140,access,private,regular
6164140,highway,service,regular
6164140,cfcc,A74,tiger
6164140,county,"Larimer, CO",tiger
6164140,reviewed,no,tiger
6164140,source,tiger_import_dch_v0.6_20070809,tiger
6164140,tlid,188556845,tiger
6164140,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164154,bicycle,no,regular
6164154,street,Prospect Road,destination
6164154,highway,motorway_link,regular
6164154,ref,268,junction
6164154,oneway,yes,regular
6164154,cfcc,A63,tiger
6164154,county,"Larimer, CO",tiger
6164154,reviewed,no,tiger
6164173,highway,residential,regular
6164173,cfcc,A41,tiger
6164173,county,"Larimer, CO",tiger
6164173,reviewed,no,tiger
6164176,bicycle,no,regular
6164176,foot,yes,regular
6164176,highway,path,regular
6164176,horse,yes,regular
6164176,surface,unpaved,regular
6164176,cfcc,A41,tiger
6164176,county,"Larimer, CO",tiger
6164176,reviewed,no,tiger
6164176,separated,no,tiger
6164176,source,tiger_import_dch_v0.6_20070809,tiger
6164176,tlid,188607206:188607207:188607208:188588428:188592963,tiger
6164176,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164215,highway,residential,regular
6164215,cfcc,A74,tiger
6164215,county,"Larimer, CO",tiger
6164265,access,private,regular
6164265,highway,service,regular
6164265,cfcc,A74,tiger
6164265,county,"Larimer, CO",tiger
6164265,reviewed,no,tiger
6164327,highway,residential,regular
6164327,cfcc,A41,tiger
6164327,county,"Larimer, CO",tiger
6164327,reviewed,no,tiger
6164344,highway,residential,regular
6164344,cfcc,A74,tiger
6164344,county,"Larimer, CO",tiger
6164357,highway,service,regular
6164357,cfcc,A41,tiger
6164357,county,"Larimer, CO",tiger
6164357,reviewed,no,tiger
6164357,separated,no,tiger
6164357,source,tiger_import_dch_v0.6_20070809,tiger
6164357,tlid,188587145,tiger
6164357,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164359,highway,track,regular
6164359,cfcc,A41,tiger
6164359,county,"Larimer, CO",tiger
6164359,reviewed,no,tiger
6164360,access,private,regular
6164360,highway,service,regular
6164360,cfcc,A74,tiger
6164360,county,"Larimer, CO",tiger
6164360,reviewed,no,tiger
6164360,source,tiger_import_dch_v0.6_20070809,tiger
6164360,tlid,188585013,tiger
6164360,upload_uuid,bulk_upload.pl-0554da2f-59d0-472e-a0eb-76347c27d95c,tiger
6164452,highway,residential,regular
6164452,name,Otis Court,regular
6164452,cfcc,A41,tiger
6164452,county,"Larimer, CO",tiger
6164452,name_base,Otis,tiger
6164452,name_type,Ct,tiger
6164452,reviewed,no,tiger
6164461,highway,residential,regular
6164461,name,Trevino Court,regular
6164461,cfcc,A41,tiger
6164461,county,"Larimer, CO",tiger
6164461,name_base,Trevino,tiger
6164461,name_type,Ct,tiger
6164461,reviewed,no,tiger
6164474,highway,residential,regular
6164474,name,Copper Creek Drive,regular
6164474,cfcc,A41,tiger
6164474,county,"Larimer, CO",tiger
6164474,name_base,Copper Creek,tiger
6164474,name_type,Dr,tiger
6164474,reviewed,no,tiger
6164475,highway,residential,regular
6164475,name,Grand Canyon Court,regular
6164475,cfcc,A41,tiger
6164475,county,"Larimer, CO",tiger
6164475,name_base,Grand Canyon,tiger
6164475,name_type,Ct,tiger
6164475,reviewed,no,tiger
6164502,highway,residential,regular
6164502,name,Surrey Lane,regular
6164502,cfcc,A41,tiger
6164502,county,"Larimer, CO",tiger
6164502,name_base,Surrey,tiger
6164502,name_type,Ln,tiger
6164502,reviewed,no,tiger
6164577,highway,residential,regular
6164577,name,Observatory Drive,regular
6164577,cfcc,A41,tiger
6164577,county,"Larimer, CO",tiger
6164577,name_base,Observatory,tiger
6164577,name_type,Dr,tiger
6164577,reviewed,no,tiger
6164578,highway,residential,regular
6164578,name,Observatory Drive,regular
6164578,cfcc,A41,tiger
6164578,county,"Larimer, CO",tiger
6164578,name_base,Observatory,tiger
6164578,name_type,Dr,tiger
6164578,reviewed,no,tiger
6164593,highway,residential,regular
6164593,name,Lighthouse Lane,regular
6164593,cfcc,A41,tiger
6164593,county,"Larimer, CO",tiger
6164593,name_base,Lighthouse,tiger
6164593,name_type,Ln,tiger
6164593,reviewed,no,tiger
6164594,highway,service,regular
6164602,highway,residential,regular
6164602,name,Brumby Lane,regular
6164602,cfcc,A41,tiger
6164602,county,"Larimer, CO",tiger
6164602,name_base,Brumby,tiger
6164602,name_type,Ln,tiger
6164602,reviewed,no,tiger
6164609,highway,residential,regular
6164609,name,Kansas Drive,regular
6164609,cfcc,A41,tiger
6164609,county,"Larimer, CO",tiger
6164609,name_base,Kansas,tiger
6164609,name_type,Dr,tiger
6164609,reviewed,no,tiger
6164610,highway,residential,regular
6164610,name,Kansas Drive,regular
6164610,cfcc,A41,tiger
6164610,county,"Larimer, CO",tiger
6164610,name_base,Kansas,tiger
6164610,name_type,Dr,tiger
6164610,reviewed,no,tiger
6164616,highway,residential,regular
6164616,name,Capstone Court,regular
6164616,cfcc,A41,tiger
6164616,county,"Larimer, CO",tiger
6164616,name_base,Capstone,tiger
6164616,name_type,Ct,tiger
6164616,reviewed,no,tiger
6164617,highway,residential,regular
6164617,name,Globe Court,regular
6164617,cfcc,A41,tiger
6164617,county,"Larimer, CO",tiger
6164617,name_base,Globe,tiger
6164617,name_type,Ct,tiger
6164617,reviewed,no,tiger
6164633,highway,residential,regular
6164633,name,Virginia Drive,regular
6164633,cfcc,A41,tiger
6164633,county,"Larimer, CO",tiger
6164633,name_base,Virginia,tiger
6164633,name_type,Dr,tiger
6164633,reviewed,no,tiger
6164654,highway,residential,regular
6164654,name,Palmer Court,regular
6164654,cfcc,A41,tiger
6164654,county,"Larimer, CO",tiger
6164654,name_base,Palmer,tiger
6164654,name_type,Ct,tiger
6164654,reviewed,no,tiger
6164670,highway,residential,regular
6164670,name,Clifford Court,regular
6164670,cfcc,A41,tiger
6164670,county,"Larimer, CO",tiger
6164670,name_base,Clifford,tiger
6164670,name_type,Ct,tiger
6164670,reviewed,no,tiger
6164673,highway,residential,regular
6164673,name,Merlot Court,regular
6164673,cfcc,A41,tiger
6164673,county,"Larimer, CO",tiger
6164673,name_base,Merlot,tiger
6164673,name_type,Ct,tiger
6164673,reviewed,no,tiger
6164685,highway,residential,regular
6164685,name,Maroon Court,regular
6164685,cfcc,A41,tiger
6164685,county,"Larimer, CO",tiger
6164685,name_base,Maroon,tiger
6164685,name_type,Ct,tiger
6164685,reviewed,no,tiger
6164706,highway,residential,regular
6164706,name,Copernicus Drive,regular
6164706,cfcc,A41,tiger
6164706,county,"Larimer, CO",tiger
6164706,name_base,Copernicus,tiger
6164706,name_type,Dr,tiger
6164706,reviewed,no,tiger
6164707,highway,residential,regular
6164707,name,Copernicus Drive,regular
6164707,cfcc,A41,tiger
6164707,county,"Larimer, CO",tiger
6164707,name_base,Copernicus,tiger
6164707,name_type,Dr,tiger
6164707,reviewed,no,tiger
6164719,highway,residential,regular
6164719,name,Mesa Verde Street,regular
6164719,cfcc,A41,tiger
6164719,county,"Larimer, CO",tiger
6164719,name_base,Mesa Verde,tiger
6164719,name_type,St,tiger
6164719,reviewed,no,tiger
6164719,separated,no,tiger
6164719,source,tiger_import_dch_v0.6_20070809,tiger
6164719,tlid,188539742,tiger
6164728,highway,residential,regular
6164728,name,Whitebark Place,regular
6164728,cfcc,A41,tiger
6164728,county,"Larimer, CO",tiger
6164728,name_base,Whitebark,tiger
6164728,name_type,Pl,tiger
6164728,reviewed,no,tiger
6164733,highway,residential,regular
6164733,name,Sculptor Drive,regular
6164733,cfcc,A41,tiger
6164733,county,"Larimer, CO",tiger
6164733,name_base,Sculptor,tiger
6164733,name_type,Dr,tiger
6164733,reviewed,no,tiger
6164741,highway,residential,regular
6164741,name,Hogan Court,regular
6164741,cfcc,A41,tiger
6164741,county,"Larimer, CO",tiger
6164741,name_base,Hogan,tiger
6164741,name_type,Ct,tiger
6164741,reviewed,no,tiger
6164753,highway,residential,regular
6164753,name,Powell Street,regular
6164753,cfcc,A41,tiger
6164753,county,"Larimer, CO",tiger
6164753,name_base,Powell,tiger
6164753,name_type,St,tiger
6164753,reviewed,no,tiger
6164757,highway,residential,regular
6164757,name,Bromley Drive,regular
6164757,cfcc,A41,tiger
6164757,county,"Larimer, CO",tiger
6164757,name_base,Bromley,tiger
6164757,name_type,Dr,tiger
6164757,reviewed,no,tiger
6164757,separated,no,tiger
6164757,source,tiger_import_dch_v0.6_20070809,tiger
6164757,tlid,188538589:188538636,tiger
6164760,highway,residential,regular
6164760,name,San Luis Court,regular
6164760,cfcc,A41,tiger
6164760,county,"Larimer, CO",tiger
6164760,name_base,San Luis,tiger
6164760,name_type,Ct,tiger
6164760,reviewed,no,tiger
6164786,highway,residential,regular
6164786,name,Annapolis Drive,regular
6164786,cfcc,A41,tiger
6164786,county,"Larimer, CO",tiger
6164786,name_base,Annapolis,tiger
6164786,name_type,Dr,tiger
6164786,reviewed,no,tiger
6164799,highway,residential,regular
6164799,name,Boxelder Drive,regular
6164799,cfcc,A41,tiger
6164799,county,"Larimer, CO",tiger
6164799,name_base,Boxelder,tiger
6164799,name_type,Dr,tiger
6164824,highway,residential,regular
6164824,name,Newberry Court,regular
6164824,cfcc,A41,tiger
6164824,county,"Larimer, CO",tiger
6164824,name_base,Newberry,tiger
6164824,name_type,Ct,tiger
6164824,reviewed,no,tiger
6164844,highway,residential,regular
6164844,name,River West Drive,regular
6164844,cfcc,A41,tiger
6164844,county,"Larimer, CO",tiger
6164844,name_base,River West,tiger
6164844,name_type,Dr,tiger
6164844,reviewed,no,tiger
6164845,highway,residential,regular
6164845,name,River West Drive,regular
6164845,cfcc,A41,tiger
6164845,county,"Larimer, CO",tiger
6164845,name_base,River West,tiger
6164845,name_type,Dr,tiger
6164845,reviewed,no,tiger
6164845,separated,no,tiger
6164845,source,tiger_import_dch_v0.6_20070809,tiger
6164845,tlid,188544709,tiger
6164869,highway,residential,regular
6164869,name,Paddington Road,regular
6164869,cfcc,A41,tiger
6164869,county,"Larimer, CO",tiger
6164869,name_base,Paddington,tiger
6164869,name_type,Rd,tiger
6164869,reviewed,no,tiger
6164869,separated,no,tiger
6164869,source,tiger_import_dch_v0.6_20070809,tiger
6164869,tlid,188552560:188552561,tiger
6164873,highway,residential,regular
6164873,name,Fetlock Drive,regular
6164873,cfcc,A41,tiger
6164873,county,"Larimer, CO",tiger
6164873,name_base,Fetlock,tiger
6164873,name_type,Dr,tiger
6164873,reviewed,no,tiger
6164874,highway,residential,regular
6164874,name,March Court,regular
6164874,cfcc,A41,tiger
6164874,county,"Larimer, CO",tiger
6164874,name_base,March,tiger
6164874,name_type,Ct,tiger
6164874,reviewed,no,tiger
6164878,highway,residential,regular
6164878,name,Harvest Street,regular
6164878,cfcc,A41,tiger
6164878,county,"Larimer, CO",tiger
6164878,name_base,Harvest,tiger
6164878,name_type,St,tiger
6164878,reviewed,no,tiger
6164888,highway,residential,regular
6164888,name,Stay Sail Drive,regular
6164888,cfcc,A41,tiger
6164888,county,"Larimer, CO",tiger
6164888,name_base,Stay Sail,tiger
6164888,name_type,Dr,tiger
6164888,reviewed,no,tiger
6164888,separated,no,tiger
6164888,source,tiger_import_dch_v0.6_20070809,tiger
6164888,tlid,188586226,tiger
6164892,highway,residential,regular
6164892,name,Kepler Drive,regular
6164892,cfcc,A41,tiger
6164892,county,"Larimer, CO",tiger
6164892,name_base,Kepler,tiger
6164892,name_type,Dr,tiger
6164892,reviewed,no,tiger
6164893,highway,residential,regular
6164893,name,Coyote Place,regular
6164893,cfcc,A41,tiger
6164893,county,"Larimer, CO",tiger
6164893,name_base,Coyote,tiger
6164893,name_type,Pl,tiger
6164893,reviewed,no,tiger
6164900,highway,residential,regular
6164900,name,Park Ridge Circle,regular
6164900,cfcc,A41,tiger
6164900,county,"Larimer, CO",tiger
6164900,name_base,Park Ridge,tiger
6164900,name_type,Cir,tiger
6164900,reviewed,no,tiger
6164905,highway,residential,regular
6164905,name,Clifford Avenue,regular
6164905,cfcc,A41,tiger
6164905,county,"Larimer, CO",tiger
6164905,name_base,Clifford,tiger
6164905,name_type,Ave,tiger
6164905,reviewed,no,tiger
6164906,highway,residential,regular
6164906,name,Peakview Drive,regular
6164906,oneway,yes,regular
6164906,cfcc,A41,tiger
6164906,county,"Larimer, CO",tiger
6164906,name_base,Peakview,tiger
6164906,name_type,Dr,tiger
6164906,reviewed,no,tiger
6164934,highway,residential,regular
6164934,name,Summit Court,regular
6164934,cfcc,A41,tiger
6164934,county,"Larimer, CO",tiger
6164934,name_base,Summit,tiger
6164934,name_type,Ct,tiger
6164934,reviewed,no,tiger
6164950,highway,residential,regular
6164950,name,Anchorage Court,regular
6164950,cfcc,A41,tiger
6164950,county,"Larimer, CO",tiger
6164950,name_base,Anchorage,tiger
6164950,name_type,Ct,tiger
6164950,reviewed,no,tiger
6164953,highway,residential,regular
6164953,name,Buckeye Street,regular
6164953,surface,dirt,regular
6164953,cfcc,A41,tiger
6164953,county,"Larimer, CO",tiger
6164953,name_base,Buckeye,tiger
6164953,name_type,St,tiger
6164970,highway,residential,regular
6164970,name,Precision Drive,regular
6164970,cfcc,A41,tiger
6164970,county,"Larimer, CO",tiger
6164970,name_base,Precision,tiger
6164970,name_type,Dr,tiger
6164970,reviewed,no,tiger
6164979,highway,residential,regular
6164979,name,Golden Wheat Lane,regular
6164979,cfcc,A41,tiger
6164979,county,"Larimer, CO",tiger
6164979,name_base,Golden Wheat,tiger
6164979,name_type,Ln,tiger
6164979,reviewed,no,tiger
6164983,highway,residential,regular
6164983,name,Arbee Lane,regular
6164983,cfcc,A41,tiger
6164983,county,"Larimer, CO",tiger
6164983,name_base,Arbee,tiger
6164983,name_type,Ln,tiger
6164983,reviewed,no,tiger
6164984,highway,residential,regular
6164984,name,Arbee Lane,regular
6164984,name_1,County Road 42,regular
6164984,cfcc,A41,tiger
6164984,county,"Larimer, CO",tiger
6164984,name_base,Arbee,tiger
6164984,name_base_1,County Road 42,tiger
6164984,name_type,Ln,tiger
6164984,reviewed,no,tiger
6164984,separated,no,tiger
6164984,source,tiger_import_dch_v0.6_20070809,tiger
6164984,tlid,188620302,tiger
6164996,highway,residential,regular
6164996,name,North County Road 3,regular
6164996,surface,unpaved,regular
6164996,cfcc,A41,tiger
6164996,county,"Larimer, CO",tiger
6164996,name_base,County Road 3,tiger
6164996,name_direction_prefix,N,tiger
6164996,reviewed,no,tiger
6164999,highway,residential,regular
6164999,name,Chinook Lane,regular
6164999,cfcc,A41,tiger
6164999,county,"Larimer, CO",tiger
6164999,name_base,Chinook,tiger
6164999,name_type,Ln,tiger
6164999,reviewed,no,tiger
6165026,highway,residential,regular
6165026,name,Shavano Place,regular
6165026,cfcc,A41,tiger
6165026,county,"Larimer, CO",tiger
6165026,name_base,Shavano,tiger
6165026,name_type,Pl,tiger
6165026,reviewed,no,tiger
6165029,alt_name,South County Road 9,regular
6165029,cycleway,lane,regular
6165029,highway,tertiary,regular
6165029,lanes,4,regular
6165029,maxspeed,35 mph,regular
6165029,name,North Boyd Lake Avenue,regular
6165029,name_1,Boyd Lake Avenue,regular
6165029,oneway,no,regular
6165029,ref,CR 9,regular
6165029,surface,asphalt,regular
6165029,cfcc,A41,tiger
6165029,county,"Larimer, CO",tiger
6165029,name_base,County Road 9,tiger
6165029,name_base_1,Boyd Lake,tiger
6165029,name_direction_prefix,S,tiger
6165029,name_type_1,Ave,tiger
6165029,reviewed,no,tiger
6165081,highway,residential,regular
6165081,name,Treestead Court,regular
